time_ms,V_reference_mV,m_reference,h_reference,n_reference,V_fitted_mV,m_fitted,h_fitted,n_fitted
3.8733333,37.808079,0.827217,0.346061,0.486131,39.977524,0.915011,0.320060,0.524397
3.8800000,38.214813,0.835514,0.343759,0.489020,39.887455,0.919168,0.317931,0.527125
3.8866667,38.558701,0.843453,0.341472,0.491907,39.786930,0.923111,0.315815,0.529833
3.8933333,38.845116,0.851041,0.339200,0.494787,39.676891,0.926851,0.313714,0.532521
3.9000000,39.079330,0.858286,0.336943,0.497660,39.558128,0.930398,0.311627,0.535188
3.9066667,39.266418,0.865196,0.334701,0.500524,39.431320,0.933761,0.309553,0.537835
3.9133333,39.411167,0.871782,0.332474,0.503376,39.297039,0.936951,0.307494,0.540462
3.9200000,39.518047,0.878054,0.330262,0.506215,39.155769,0.939976,0.305448,0.543068
3.9266667,39.591164,0.884023,0.328065,0.509041,39.007935,0.942844,0.303416,0.545653
3.9333333,39.634251,0.889700,0.325882,0.511851,38.853893,0.945563,0.301398,0.548217
3.9400000,39.650669,0.895098,0.323713,0.514646,38.693958,0.948142,0.299393,0.550761
3.9466667,39.643406,0.900228,0.321560,0.517424,38.528404,0.950587,0.297401,0.553284
3.9533333,39.615116,0.905102,0.319420,0.520184,38.357475,0.952904,0.295423,0.555786
3.9600000,39.568119,0.909730,0.317295,0.522926,38.181385,0.955102,0.293458,0.558268
3.9666667,39.504452,0.914125,0.315184,0.525650,38.000332,0.957186,0.291506,0.560729
3.9733333,39.425873,0.918296,0.313087,0.528354,37.814487,0.959161,0.289567,0.563169
3.9800000,39.333916,0.922255,0.311004,0.531040,37.624012,0.961033,0.287642,0.565589
3.9866667,39.229893,0.926012,0.308935,0.533705,37.429050,0.962809,0.285729,0.567988
3.9933333,39.114937,0.929576,0.306879,0.536351,37.229740,0.964492,0.283829,0.570366
4.0000000,38.990025,0.932958,0.304838,0.538976,37.026207,0.966088,0.281941,0.572724
4.0066667,38.855991,0.936166,0.302810,0.541581,36.818569,0.967600,0.280067,0.575061
4.0133333,38.713554,0.939208,0.300795,0.544166,36.606934,0.969034,0.278205,0.577378
4.0200000,38.563335,0.942094,0.298795,0.546730,36.391407,0.970393,0.276355,0.579675
4.0266667,38.405865,0.944831,0.296807,0.549274,36.172089,0.971682,0.274518,0.581952
4.0333333,38.241604,0.947426,0.294833,0.551797,35.949074,0.972903,0.272693,0.584208
4.0400000,38.070953,0.949888,0.292872,0.554299,35.722454,0.974061,0.270880,0.586444
4.0466667,37.894264,0.952222,0.290924,0.556781,35.492317,0.975158,0.269080,0.588660
4.0533333,37.711842,0.954436,0.288989,0.559242,35.258747,0.976198,0.267291,0.590856
4.0600000,37.523952,0.956535,0.287067,0.561682,35.021828,0.977183,0.265515,0.593033
4.0666667,37.330837,0.958525,0.285158,0.564102,34.781635,0.978117,0.263750,0.595189
4.0733333,37.132713,0.960412,0.283262,0.566501,34.538250,0.979002,0.261998,0.597326
4.0800000,36.929771,0.962202,0.281379,0.568879,34.291744,0.979840,0.260257,0.599443
4.0866667,36.722183,0.963899,0.279508,0.571237,34.042191,0.980634,0.258528,0.601541
4.0933333,36.510113,0.965507,0.277649,0.573574,33.789665,0.981386,0.256810,0.603619
4.1000000,36.293701,0.967033,0.275803,0.575891,33.534233,0.982099,0.255104,0.605678
4.1066667,36.073090,0.968479,0.273970,0.578187,33.275963,0.982773,0.253410,0.607718
4.1133333,35.848400,0.969850,0.272149,0.580463,33.014927,0.983411,0.251727,0.609738
4.1200000,35.619755,0.971150,0.270340,0.582719,32.751190,0.984015,0.250055,0.611740
4.1266667,35.387260,0.972382,0.268543,0.584954,32.484814,0.984587,0.248394,0.613723
4.1333333,35.151024,0.973550,0.266758,0.587169,32.215866,0.985128,0.246745,0.615686
4.1400000,34.911148,0.974658,0.264985,0.589364,31.944407,0.985639,0.245107,0.617631
4.1466667,34.667725,0.975707,0.263224,0.591539,31.670498,0.986123,0.243480,0.619558
4.1533333,34.420849,0.976702,0.261475,0.593694,31.394201,0.986579,0.241863,0.621465
4.1600000,34.170609,0.977644,0.259738,0.595830,31.115576,0.987011,0.240258,0.623355
4.1666667,33.917091,0.978537,0.258012,0.597945,30.834682,0.987418,0.238664,0.625226
4.1733333,33.660378,0.979384,0.256298,0.600041,30.551579,0.987802,0.237080,0.627079
4.1800000,33.400551,0.980185,0.254596,0.602117,30.266323,0.988165,0.235507,0.628914
4.1866667,33.137688,0.980945,0.252905,0.604174,29.978971,0.988506,0.233945,0.630730
4.1933333,32.871864,0.981664,0.251225,0.606211,29.689581,0.988828,0.232393,0.632529
4.2000000,32.603157,0.982345,0.249557,0.608229,29.398207,0.989130,0.230852,0.634310
4.2066667,32.331638,0.982989,0.247899,0.610227,29.104902,0.989415,0.229321,0.636074
4.2133333,32.057381,0.983599,0.246254,0.612207,28.809723,0.989682,0.227800,0.637820
4.2200000,31.780457,0.984176,0.244619,0.614168,28.512720,0.989932,0.226290,0.639548
4.2266667,31.500933,0.984722,0.242995,0.616109,28.213947,0.990167,0.224790,0.641259
4.2333333,31.218878,0.985238,0.241382,0.618032,27.913454,0.990386,0.223300,0.642953
4.2400000,30.934359,0.985726,0.239780,0.619936,27.611294,0.990591,0.221821,0.644630
4.2466667,30.647442,0.986187,0.238189,0.621822,27.307516,0.990782,0.220351,0.646290
4.2533333,30.358191,0.986622,0.236608,0.623689,27.002171,0.990960,0.218891,0.647933
4.2600000,30.066669,0.987033,0.235039,0.625537,26.695305,0.991125,0.217442,0.649559
4.2666667,29.772942,0.987420,0.233480,0.627368,26.386969,0.991277,0.216002,0.651168
4.2733333,29.477068,0.987785,0.231931,0.629180,26.077208,0.991418,0.214572,0.652761
4.2800000,29.179111,0.988129,0.230393,0.630974,25.766069,0.991548,0.213152,0.654338
4.2866667,28.879129,0.988453,0.228865,0.632750,25.453600,0.991666,0.211741,0.655898
4.2933333,28.577183,0.988757,0.227348,0.634509,25.139847,0.991775,0.210340,0.657442
4.3000000,28.273331,0.989043,0.225841,0.636249,24.824850,0.991873,0.208949,0.658970
4.3066667,27.967628,0.989311,0.224344,0.637972,24.508657,0.991961,0.207567,0.660482
4.3133333,27.660135,0.989562,0.222857,0.639678,24.191311,0.992040,0.206194,0.661978
4.3200000,27.350906,0.989797,0.221381,0.641366,23.872854,0.992110,0.204831,0.663458
4.3266667,27.039993,0.990017,0.219914,0.643037,23.553328,0.992170,0.203477,0.664923
4.3333333,26.727453,0.990222,0.218458,0.644690,23.232773,0.992223,0.202133,0.666372
4.3400000,26.413340,0.990413,0.217011,0.646327,22.911232,0.992267,0.200798,0.667806
4.3466667,26.097704,0.990590,0.215574,0.647947,22.588741,0.992303,0.199472,0.669224
4.3533333,25.780600,0.990754,0.214147,0.649550,22.265343,0.992331,0.198155,0.670627
4.3600000,25.462076,0.990905,0.212730,0.651136,21.941074,0.992352,0.196847,0.672016
4.3666667,25.142183,0.991044,0.211323,0.652705,21.615974,0.992365,0.195548,0.673389
4.3733333,24.820972,0.991172,0.209925,0.654258,21.290079,0.992371,0.194258,0.674747
4.3800000,24.498491,0.991288,0.208536,0.655795,20.963425,0.992370,0.192977,0.676090
4.3866667,24.174788,0.991394,0.207157,0.657316,20.636051,0.992363,0.191705,0.677419
4.3933333,23.849907,0.991489,0.205788,0.658820,20.307987,0.992348,0.190442,0.678734
4.4000000,23.523897,0.991574,0.204428,0.660308,19.979271,0.992327,0.189187,0.680034
4.4066667,23.196802,0.991649,0.203077,0.661781,19.649935,0.992299,0.187941,0.681319
4.4133333,22.868670,0.991715,0.201736,0.663237,19.320015,0.992265,0.186704,0.682590
4.4200000,22.539541,0.991772,0.200403,0.664678,18.989542,0.992225,0.185476,0.683848
4.4266667,22.209461,0.991820,0.199080,0.666103,18.658546,0.992179,0.184256,0.685091
4.4333333,21.878473,0.991859,0.197766,0.667513,18.327063,0.992126,0.183044,0.686320
4.4400000,21.546618,0.991890,0.196462,0.668908,17.995117,0.992068,0.181841,0.687536
4.4466667,21.213934,0.991913,0.195166,0.670287,17.662745,0.992003,0.180646,0.688738
4.4533333,20.880463,0.991928,0.193879,0.671651,17.329969,0.991933,0.179460,0.689926
4.4600000,20.546244,0.991935,0.192601,0.673001,16.996820,0.991857,0.178282,0.691101
4.4666667,20.211317,0.991934,0.191332,0.674335,16.663330,0.991775,0.177112,0.692262
4.4733333,19.875717,0.991926,0.190071,0.675655,16.329523,0.991687,0.175951,0.693410
4.4800000,19.539484,0.991911,0.188820,0.676959,15.995424,0.991594,0.174798,0.694545
4.4866667,19.202654,0.991889,0.187577,0.678250,15.661062,0.991495,0.173653,0.695667
4.4933333,18.865261,0.991860,0.186343,0.679526,15.326463,0.991390,0.172516,0.696776
4.5000000,18.527342,0.991824,0.185117,0.680787,14.991652,0.991280,0.171387,0.697872
4.5066667,18.188929,0.991781,0.183900,0.682034,14.656651,0.991164,0.170266,0.698955
4.5133333,17.850056,0.991732,0.182691,0.683268,14.321486,0.991042,0.169153,0.700026
4.5200000,17.510754,0.991676,0.181491,0.684487,13.986178,0.990915,0.168048,0.701084
4.5266667,17.171057,0.991613,0.180300,0.685692,13.650753,0.990782,0.166951,0.702129
4.5333333,16.830996,0.991545,0.179116,0.686883,13.315228,0.990643,0.165862,0.703162
4.5400000,16.490601,0.991469,0.177941,0.688061,12.979629,0.990498,0.164780,0.704183
4.5466667,16.149902,0.991388,0.176775,0.689225,12.643972,0.990348,0.163706,0.705192
4.5533333,15.808928,0.991300,0.175616,0.690376,12.308283,0.990192,0.162640,0.706188
4.5600000,15.467707,0.991206,0.174466,0.691513,11.972578,0.990030,0.161582,0.707173
4.5666667,15.126266,0.991106,0.173324,0.692637,11.636874,0.989863,0.160532,0.708146
4.5733333,14.784636,0.991000,0.172190,0.693748,11.301193,0.989689,0.159489,0.709106
4.5800000,14.442838,0.990887,0.171064,0.694846,10.965555,0.989510,0.158453,0.710055
4.5866667,14.100900,0.990768,0.169946,0.695930,10.629976,0.989324,0.157426,0.710993
4.5933333,13.758848,0.990644,0.168837,0.697002,10.294473,0.989132,0.156405,0.711919
4.6000000,13.416705,0.990513,0.167735,0.698061,9.959061,0.988935,0.155393,0.712833
4.6066667,13.074496,0.990376,0.166641,0.699108,9.623757,0.988731,0.154387,0.713736
4.6133333,12.732244,0.990233,0.165555,0.700142,9.288579,0.988521,0.153389,0.714628
4.6200000,12.389970,0.990083,0.164476,0.701163,8.953539,0.988304,0.152399,0.715508
4.6266667,12.047695,0.989928,0.163406,0.702172,8.618653,0.988081,0.151416,0.716378
4.6333333,11.705442,0.989766,0.162343,0.703169,8.283935,0.987852,0.150440,0.717236
4.6400000,11.363232,0.989597,0.161288,0.704153,7.949398,0.987615,0.149471,0.718083
4.6466667,11.021085,0.989423,0.160241,0.705126,7.615055,0.987373,0.148510,0.718920
4.6533333,10.679021,0.989242,0.159201,0.706086,7.280919,0.987123,0.147556,0.719746
4.6600000,10.337057,0.989055,0.158169,0.707034,6.947001,0.986867,0.146609,0.720561
4.6666667,9.995213,0.988861,0.157145,0.707971,6.613317,0.986603,0.145670,0.721365
4.6733333,9.653504,0.988661,0.156128,0.708896,6.279876,0.986333,0.144737,0.722159
4.6800000,9.311950,0.988454,0.155118,0.709809,5.946688,0.986055,0.143812,0.722942
4.6866667,8.970565,0.988240,0.154117,0.710711,5.613768,0.985770,0.142893,0.723715
4.6933333,8.629366,0.988020,0.153122,0.711602,5.281121,0.985478,0.141982,0.724478
4.7000000,8.288367,0.987793,0.152135,0.712481,4.948759,0.985177,0.141078,0.725231
4.7066667,7.947584,0.987559,0.151155,0.713348,4.616691,0.984870,0.140180,0.725973
4.7133333,7.607031,0.987317,0.150183,0.714205,4.284924,0.984554,0.139290,0.726705
4.7200000,7.266723,0.987069,0.149218,0.715050,3.953471,0.984231,0.138407,0.727428
4.7266667,6.926673,0.986814,0.148261,0.715885,3.622335,0.983899,0.137531,0.728140
4.7333333,6.586894,0.986551,0.147310,0.716708,3.291526,0.983560,0.136661,0.728842
4.7400000,6.247396,0.986281,0.146367,0.717521,2.961051,0.983211,0.135799,0.729535
4.7466667,5.908194,0.986003,0.145431,0.718323,2.630918,0.982855,0.134943,0.730218
4.7533333,5.569297,0.985718,0.144502,0.719114,2.301131,0.982490,0.134094,0.730892
4.7600000,5.230719,0.985425,0.143581,0.719894,1.971698,0.982116,0.133252,0.731555
4.7666667,4.892469,0.985124,0.142666,0.720665,1.642625,0.981732,0.132417,0.732210
4.7733333,4.554557,0.984815,0.141759,0.721424,1.313916,0.981340,0.131588,0.732855
4.7800000,4.216993,0.984498,0.140859,0.722173,0.985577,0.980939,0.130767,0.733490
4.7866667,3.879787,0.984172,0.139966,0.722912,0.657611,0.980528,0.129952,0.734116
4.7933333,3.542946,0.983839,0.139079,0.723641,0.330026,0.980107,0.129144,0.734733
4.8000000,3.206478,0.983496,0.138200,0.724360,0.002824,0.979677,0.128342,0.735341
4.8066667,2.870391,0.983145,0.137328,0.725068,-0.323990,0.979237,0.127547,0.735940
4.8133333,2.534693,0.982786,0.136463,0.725767,-0.650413,0.978786,0.126759,0.736530
4.8200000,2.199392,0.982417,0.135605,0.726456,-0.976441,0.978325,0.125978,0.737111
4.8266667,1.864491,0.982039,0.134753,0.727135,-1.302072,0.977854,0.125203,0.737683
4.8333333,1.530000,0.981652,0.133909,0.727804,-1.627305,0.977372,0.124435,0.738246
4.8400000,1.195924,0.981255,0.133071,0.728463,-1.952138,0.976879,0.123673,0.738800
4.8466667,0.862268,0.980849,0.132241,0.729113,-2.276566,0.976374,0.122918,0.739345
4.8533333,0.529036,0.980433,0.131417,0.729753,-2.600588,0.975859,0.122170,0.739882
4.8600000,0.196232,0.980007,0.130600,0.730384,-2.924205,0.975332,0.121428,0.740411
4.8666667,-0.136138,0.979570,0.129790,0.731006,-3.247415,0.974793,0.120693,0.740930
4.8733333,-0.468069,0.979124,0.128987,0.731618,-3.570217,0.974242,0.119964,0.741442
4.8800000,-0.799559,0.978666,0.128190,0.732221,-3.892612,0.973678,0.119242,0.741945
4.8866667,-1.130605,0.978199,0.127400,0.732814,-4.214600,0.973103,0.118526,0.742439
4.8933333,-1.461205,0.977720,0.126617,0.733399,-4.536180,0.972514,0.117817,0.742926
4.9000000,-1.791354,0.977230,0.125841,0.733974,-4.857352,0.971913,0.117114,0.743404
4.9066667,-2.121052,0.976729,0.125071,0.734541,-5.178119,0.971299,0.116418,0.743873
4.9133333,-2.450296,0.976216,0.124309,0.735098,-5.498480,0.970671,0.115728,0.744335
4.9200000,-2.779085,0.975691,0.123552,0.735647,-5.818438,0.970029,0.115045,0.744789
4.9266667,-3.107417,0.975155,0.122803,0.736187,-6.137995,0.969374,0.114369,0.745234
4.9333333,-3.435290,0.974606,0.122060,0.736718,-6.457152,0.968704,0.113698,0.745672
4.9400000,-3.762706,0.974045,0.121324,0.737240,-6.775912,0.968020,0.113034,0.746102
4.9466667,-4.089664,0.973471,0.120594,0.737754,-7.094279,0.967321,0.112377,0.746523
4.9533333,-4.416162,0.972884,0.119872,0.738259,-7.412254,0.966607,0.111726,0.746937
4.9600000,-4.742202,0.972284,0.119155,0.738756,-7.729841,0.965878,0.111082,0.747344
4.9666667,-5.067783,0.971671,0.118446,0.739244,-8.047043,0.965133,0.110444,0.747742
4.9733333,-5.392910,0.971044,0.117743,0.739724,-8.363864,0.964373,0.109812,0.748133
4.9800000,-5.717580,0.970404,0.117046,0.740196,-8.680309,0.963596,0.109187,0.748516
4.9866667,-6.041798,0.969749,0.116357,0.740659,-8.996383,0.962803,0.108568,0.748892
4.9933333,-6.365566,0.969080,0.115674,0.741114,-9.312089,0.961993,0.107956,0.749260
5.0000000,-6.688885,0.968396,0.114997,0.741561,-9.627436,0.961166,0.107350,0.749621
5.0066667,-7.011757,0.967697,0.114327,0.742000,-9.942427,0.960322,0.106750,0.749974
5.0133333,-7.334188,0.966983,0.113663,0.742431,-10.257067,0.959460,0.106157,0.750319
5.0200000,-7.656178,0.966253,0.113007,0.742854,-10.571363,0.958580,0.105570,0.750658
5.0266667,-7.977731,0.965508,0.112356,0.743268,-10.885323,0.957682,0.104990,0.750989
5.0333333,-8.298852,0.964747,0.111713,0.743675,-11.198954,0.956765,0.104416,0.751313
5.0400000,-8.619546,0.963969,0.111075,0.744074,-11.512262,0.955829,0.103848,0.751630
5.0466667,-8.939816,0.963174,0.110445,0.744466,-11.825257,0.954874,0.103287,0.751939
5.0533333,-9.259668,0.962363,0.109821,0.744849,-12.137945,0.953899,0.102733,0.752241
5.0600000,-9.579106,0.961534,0.109203,0.745225,-12.450336,0.952904,0.102184,0.752537
5.0666667,-9.898136,0.960688,0.108592,0.745593,-12.762437,0.951888,0.101642,0.752825
5.0733333,-10.216765,0.959824,0.107988,0.745954,-13.074260,0.950852,0.101107,0.753106
5.0800000,-10.534999,0.958941,0.107390,0.746307,-13.385814,0.949794,0.100578,0.753380
5.0866667,-10.852844,0.958040,0.106798,0.746652,-13.697108,0.948715,0.100055,0.753648
5.0933333,-11.170307,0.957120,0.106214,0.746990,-14.008155,0.947614,0.099539,0.753908
5.1000000,-11.487395,0.956180,0.105635,0.747321,-14.318965,0.946490,0.099029,0.754162
5.1066667,-11.804117,0.955221,0.105064,0.747644,-14.629552,0.945344,0.098525,0.754408
5.1133333,-12.120481,0.954242,0.104498,0.747960,-14.939926,0.944174,0.098028,0.754648
5.1200000,-12.436496,0.953243,0.103940,0.748268,-15.250101,0.942981,0.097538,0.754881
5.1266667,-12.752172,0.952223,0.103388,0.748570,-15.560091,0.941764,0.097053,0.755108
5.1333333,-13.067517,0.951181,0.102842,0.748864,-15.869907,0.940522,0.096575,0.755328
5.1400000,-13.382543,0.950118,0.102303,0.749151,-16.179567,0.939256,0.096104,0.755541
5.1466667,-13.697259,0.949034,0.101770,0.749431,-16.489084,0.937964,0.095639,0.755747
5.1533333,-14.011675,0.947927,0.101244,0.749704,-16.798473,0.936646,0.095181,0.755947
